"codigo";"municipio";"total";"ano"
"320170";"Conceição do Castelo";2;"2011"
"320210";"Ecoporanga";1;"2011"
"320220";"Fundão";1;"2011"
"320230";"Guaçuí";3;"2011"
"320240";"Guarapari";5;"2011"
"320245";"Ibatiba";4;"2011"
"320255";"Ibitirama";1;"2011"
"320280";"Itapemirim";2;"2011"
"320290";"Itarana";1;"2011"
"320300";"Iúna";3;"2011"
"320305";"Jaguaré";4;"2011"
"320310";"Jerônimo Monteiro";1;"2011"
"320320";"Linhares";22;"2011"
"320340";"Mimoso do Sul";2;"2011"
"320350";"Montanha";3;"2011"
"320360";"Mucurici";1;"2011"
"320390";"Nova Venécia";4;"2011"
"320400";"Pancas";1;"2011"
"320405";"Pedro Canário";3;"2011"
"320410";"Pinheiros";1;"2011"
"320455";"Santa Maria de Jetibá";4;"2011"
"320460";"Santa Teresa";2;"2011"
"320480";"São José do Calçado";1;"2011"
"320490";"São Mateus";20;"2011"
"320500";"Serra";83;"2011"
"320506";"Venda Nova do Imigrante";6;"2011"
"320510";"Viana";2;"2011"
"320520";"Vila Velha";94;"2011"
"320530";"Vitória";156;"2011"
"330010";"Angra dos Reis";15;"2011"
"330020";"Araruama";30;"2011"
"330022";"Areal";1;"2011"
"330023";"Armação dos Búzios";1;"2011"
"330025";"Arraial do Cabo";1;"2011"
"330030";"Barra do Piraí";11;"2011"
"330040";"Barra Mansa";54;"2011"
"330045";"Belford Roxo";37;"2011"
"330050";"Bom Jardim";3;"2011"
"330060";"Bom Jesus do Itabapoana";4;"2011"
"330070";"Cabo Frio";30;"2011"
"330080";"Cachoeiras de Macacu";9;"2011"
"330090";"Cambuci";2;"2011"
"330093";"Carapebus";2;"2011"
"330100";"Campos dos Goytacazes";125;"2011"
"330115";"Cardoso Moreira";2;"2011"
"330120";"Carmo";5;"2011"
"330130";"Casimiro de Abreu";2;"2011"
"330140";"Conceição de Macabu";2;"2011"
"330150";"Cordeiro";1;"2011"
"330160";"Duas Barras";1;"2011"
"330170";"Duque de Caxias";308;"2011"
"330180";"Engenheiro Paulo de Frontin";1;"2011"
"330185";"Guapimirim";3;"2011"
"330190";"Itaboraí";13;"2011"
"330200";"Itaguaí";7;"2011"
"330210";"Itaocara";2;"2011"
"330220";"Itaperuna";19;"2011"
"330227";"Japeri";2;"2011"
"330240";"Macaé";46;"2011"
"330250";"Magé";20;"2011"
"330260";"Mangaratiba";4;"2011"
"330270";"Maricá";4;"2011"
"330285";"Mesquita";5;"2011"
"330290";"Miguel Pereira";5;"2011"
"330300";"Miracema";6;"2011"
"330310";"Natividade";2;"2011"
"330320";"Nilópolis";43;"2011"
"330330";"Niterói";131;"2011"
"330340";"Nova Friburgo";38;"2011"
"330350";"Nova Iguaçu";179;"2011"
"330360";"Paracambi";6;"2011"
"330370";"Paraíba do Sul";2;"2011"
"330380";"Paraty";2;"2011"
"330385";"Paty do Alferes";1;"2011"
"330390";"Petrópolis";75;"2011"
"330395";"Pinheiral";2;"2011"
"330400";"Piraí";2;"2011"
"330410";"Porciúncula";2;"2011"
"330411";"Porto Real";1;"2011"
"330414";"Queimados";30;"2011"
"330420";"Resende";40;"2011"
"330430";"Rio Bonito";6;"2011"
"330452";"Rio das Ostras";8;"2011"
"330455";"Rio de Janeiro";1361;"2011"
"330460";"Santa Maria Madalena";6;"2011"
"330470";"Santo Antônio de Pádua";5;"2011"
"330480";"São Fidélis";2;"2011"
"330490";"São Gonçalo";110;"2011"
"330510";"São João de Meriti";102;"2011"
"330515";"São José do Vale do Rio Preto";1;"2011"
"330520";"São Pedro da Aldeia";6;"2011"
"330530";"São Sebastião do Alto";1;"2011"
"330540";"Sapucaia";1;"2011"
"330550";"Saquarema";5;"2011"
"330555";"Seropédica";4;"2011"
"330575";"Tanguá";3;"2011"
"330580";"Teresópolis";15;"2011"
"330590";"Trajano de Moraes";1;"2011"
"330600";"Três Rios";15;"2011"
"330610";"Valença";15;"2011"
"330615";"Varre-Sai";2;"2011"
"330620";"Vassouras";11;"2011"
"330630";"Volta Redonda";45;"2011"
"350010";"Adamantina";5;"2011"
"350030";"Aguaí";4;"2011"
"350050";"Águas de Lindóia";2;"2011"
"350100";"Altinópolis";1;"2011"
"350115";"Alumínio";1;"2011"
"350140";"Álvaro de Carvalho";1;"2011"
"350160";"Americana";50;"2011"
"350170";"Américo Brasiliense";2;"2011"
"350190";"Amparo";3;"2011"
"350210";"Andradina";4;"2011"
"350220";"Angatuba";2;"2011"
"350250";"Aparecida";4;"2011"
"350270";"Apiaí";2;"2011"
"350275";"Araçariguama";2;"2011"
"350280";"Araçatuba";71;"2011"
"350320";"Araraquara";43;"2011"
"350330";"Araras";24;"2011"
"350340";"Arealva";1;"2011"
"350390";"Arujá";21;"2011"
"350400";"Assis";23;"2011"
"350410";"Atibaia";13;"2011"
"350420";"Auriflama";2;"2011"
"350450";"Avaré";8;"2011"
"350490";"Bananal";1;"2011"
"350520";"Bariri";2;"2011"
"350530";"Barra Bonita";3;"2011"
"350550";"Barretos";24;"2011"
"350570";"Barueri";54;"2011"
"350580";"Bastos";2;"2011"
"350590";"Batatais";1;"2011"
"350600";"Bauru";77;"2011"
"350610";"Bebedouro";5;"2011"
"350635";"Bertioga";5;"2011"
"350640";"Bilac";1;"2011"
"350650";"Birigui";8;"2011"
"350660";"Biritiba-Mirim";1;"2011"
"350670";"Boa Esperança do Sul";3;"2011"
"350700";"Boituva";3;"2011"
"350750";"Botucatu";65;"2011"
"350760";"Bragança Paulista";42;"2011"
"350780";"Brodowski";1;"2011"
"350790";"Brotas";2;"2011"
"350840";"Cabreúva";2;"2011"
"350850";"Caçapava";4;"2011"
"350860";"Cachoeira Paulista";2;"2011"
"350870";"Caconde";1;"2011"
"350880";"Cafelândia";3;"2011"
"350900";"Caieiras";28;"2011"
"350920";"Cajamar";1;"2011"
"350925";"Cajati";1;"2011"
"350940";"Cajuru";1;"2011"
"350950";"Campinas";260;"2011"
"350960";"Campo Limpo Paulista";5;"2011"
"350970";"Campos do Jordão";5;"2011"
"351000";"Cândido Mota";2;"2011"
"351020";"Capão Bonito";7;"2011"
"351040";"Capivari";6;"2011"
"351050";"Caraguatatuba";20;"2011"
"351060";"Carapicuíba";40;"2011"
"351080";"Casa Branca";4;"2011"
"351110";"Catanduva";38;"2011"
"351140";"Cerqueira César";1;"2011"
"351150";"Cerquilho";1;"2011"
"351170";"Charqueada";1;"2011"
"351220";"Conchal";1;"2011"
"351280";"Cosmópolis";4;"2011"
"351300";"Cotia";24;"2011"
"351340";"Cruzeiro";9;"2011"
"351350";"Cubatão";28;"2011"
"351360";"Cunha";1;"2011"
"351370";"Descalvado";1;"2011"
"351380";"Diadema";78;"2011"
"351410";"Dois Córregos";4;"2011"
"351440";"Dracena";2;"2011"
"351500";"Embu das Artes";11;"2011"
"351515";"Engenheiro Coelho";1;"2011"
"351518";"Espírito Santo do Pinhal";6;"2011"
"351550";"Fernandópolis";3;"2011"
"351570";"Ferraz de Vasconcelos";49;"2011"
"351580";"Flora Rica";1;"2011"
"351620";"Franca";75;"2011"
"351630";"Francisco Morato";34;"2011"
"351640";"Franco da Rocha";11;"2011"
"351670";"Garça";3;"2011"
"351690";"General Salgado";1;"2011"
"351760";"Guapiara";3;"2011"
"351770";"Guará";1;"2011"
"351820";"Guararapes";1;"2011"
"351830";"Guararema";1;"2011"
"351840";"Guaratinguetá";24;"2011"
"351870";"Guarujá";86;"2011"
"351880";"Guarulhos";225;"2011"
"351907";"Hortolândia";6;"2011"
"351930";"Ibaté";1;"2011"
"351960";"Ibitinga";3;"2011"
"351970";"Ibiúna";5;"2011"
"351990";"Iepê";1;"2011"
"352000";"Igaraçu do Tietê";1;"2011"
"352010";"Igarapava";1;"2011"
"352020";"Igaratá";1;"2011"
"352040";"Ilhabela";3;"2011"
"352050";"Indaiatuba";36;"2011"
"352070";"Indiaporã";1;"2011"
"352090";"Ipaussu";2;"2011"
"352130";"Ipuã";1;"2011"
"352170";"Itaberá";2;"2011"
"352180";"Itaí";2;"2011"
"352210";"Itanhaém";23;"2011"
"352220";"Itapecerica da Serra";49;"2011"
"352230";"Itapetininga";11;"2011"
"352240";"Itapeva";61;"2011"
"352250";"Itapevi";37;"2011"
"352260";"Itapira";3;"2011"
"352270";"Itápolis";2;"2011"
"352280";"Itaporanga";1;"2011"
"352310";"Itaquaquecetuba";49;"2011"
"352330";"Itariri";3;"2011"
"352340";"Itatiba";15;"2011"
"352390";"Itu";44;"2011"
"352400";"Itupeva";3;"2011"
"352410";"Ituverava";3;"2011"
"352430";"Jaboticabal";2;"2011"
"352440";"Jacareí";39;"2011"
"352470";"Jaguariúna";2;"2011"
"352480";"Jales";7;"2011"
"352500";"Jandira";4;"2011"
"352510";"Jardinópolis";1;"2011"
"352530";"Jaú";31;"2011"
"352570";"José Bonifácio";2;"2011"
"352590";"Jundiaí";111;"2011"
"352600";"Junqueirópolis";2;"2011"
"352610";"Juquiá";1;"2011"
"352620";"Juquitiba";1;"2011"
"352670";"Leme";8;"2011"
"352680";"Lençóis Paulista";1;"2011"
"352690";"Limeira";65;"2011"
"352710";"Lins";21;"2011"
"352720";"Lorena";24;"2011"
"352730";"Louveira";2;"2011"
"352770";"Luiziânia";1;"2011"
"352850";"Mairiporã";2;"2011"
"352880";"Maracaí";1;"2011"
"352900";"Marília";55;"2011"
"352930";"Matão";27;"2011"
"352940";"Mauá";59;"2011"
"352990";"Miracatu";3;"2011"
"353010";"Mirandópolis";3;"2011"
"353050";"Mococa";5;"2011"
"353060";"Mogi das Cruzes";84;"2011"
"353070";"Mogi Guaçu";19;"2011"
"353080";"Mogi Mirim";9;"2011"
"353110";"Mongaguá";3;"2011"
"353130";"Monte Alto";1;"2011"
"353150";"Monte Azul Paulista";3;"2011"
"353180";"Monte Mor";1;"2011"
"353190";"Morro Agudo";1;"2011"
"353200";"Morungaba";1;"2011"
"353220";"Narandiba";1;"2011"
"353250";"Neves Paulista";1;"2011"
"353290";"Nova Europa";2;"2011"
"353300";"Nova Granada";1;"2011"
"353340";"Nova Odessa";1;"2011"
"353350";"Novo Horizonte";3;"2011"
"353390";"Olímpia";3;"2011"
"353430";"Orlândia";8;"2011"
"353440";"Osasco";113;"2011"
"353460";"Osvaldo Cruz";4;"2011"
"353470";"Ourinhos";18;"2011"
"353490";"Pacaembu";1;"2011"
"353520";"Palmeira d'Oeste";1;"2011"
"353540";"Panorama";2;"2011"
"353580";"Paranapanema";2;"2011"
"353620";"Pariquera-Açu";24;"2011"
"353630";"Patrocínio Paulista";2;"2011"
"353650";"Paulínia";2;"2011"
"353670";"Pederneiras";4;"2011"
"353700";"Pedregulho";2;"2011"
"353710";"Pedreira";4;"2011"
"353730";"Penápolis";4;"2011"
"353740";"Pereira Barreto";4;"2011"
"353760";"Peruíbe";10;"2011"
"353780";"Piedade";6;"2011"
"353790";"Pilar do Sul";3;"2011"
"353800";"Pindamonhangaba";26;"2011"
"353870";"Piracicaba";76;"2011"
"353880";"Piraju";2;"2011"
"353890";"Pirajuí";2;"2011"
"353930";"Pirassununga";4;"2011"
"353950";"Pitangueiras";2;"2011"
"353980";"Poá";2;"2011"
"354020";"Pontal";2;"2011"
"354025";"Pontalinda";1;"2011"
"354060";"Porto Feliz";3;"2011"
"354070";"Porto Ferreira";3;"2011"
"354100";"Praia Grande";44;"2011"
"354105";"Pratânia";1;"2011"
"354130";"Presidente Epitácio";1;"2011"
"354140";"Presidente Prudente";87;"2011"
"354160";"Promissão";2;"2011"
"354220";"Rancharia";2;"2011"
"354240";"Regente Feijó";1;"2011"
"354260";"Registro";6;"2011"
"354280";"Ribeira";1;"2011"
"354300";"Ribeirão Branco";1;"2011"
"354330";"Ribeirão Pires";9;"2011"
"354340";"Ribeirão Preto";193;"2011"
"354380";"Rinópolis";1;"2011"
"354390";"Rio Claro";45;"2011"
"354400";"Rio das Pedras";1;"2011"
"354410";"Rio Grande da Serra";1;"2011"
"354425";"Rosana";1;"2011"
"354490";"Sales Oliveira";2;"2011"
"354520";"Salto";3;"2011"
"354530";"Salto de Pirapora";1;"2011"
"354580";"Santa Bárbara d'Oeste";4;"2011"
"354630";"Santa Cruz das Palmeiras";4;"2011"
"354640";"Santa Cruz do Rio Pardo";10;"2011"
"354660";"Santa Fé do Sul";3;"2011"
"354680";"Santa Isabel";3;"2011"
"354730";"Santana de Parnaíba";4;"2011"
"354750";"Santa Rita do Passa Quatro";2;"2011"
"354760";"Santa Rosa de Viterbo";1;"2011"
"354780";"Santo André";132;"2011"
"354800";"Santo Antônio de Posse";1;"2011"
"354820";"Santo Antônio do Pinhal";1;"2011"
"354850";"Santos";167;"2011"
"354870";"São Bernardo do Campo";94;"2011"
"354880";"São Caetano do Sul";17;"2011"
"354890";"São Carlos";39;"2011"
"354910";"São João da Boa Vista";6;"2011"
"354920";"São João das Duas Pontes";1;"2011"
"354940";"São Joaquim da Barra";3;"2011"
"354960";"São José do Barreiro";1;"2011"
"354970";"São José do Rio Pardo";8;"2011"
"354980";"São José do Rio Preto";108;"2011"
"354990";"São José dos Campos";120;"2011"
"355010";"São Manuel";2;"2011"
"355020";"São Miguel Arcanjo";1;"2011"
"355030";"São Paulo";2424;"2011"
"355060";"São Roque";18;"2011"
"355070";"São Sebastião";4;"2011"
"355090";"São Simão";1;"2011"
"355100";"São Vicente";52;"2011"
"355160";"Serra Negra";1;"2011"
"355170";"Sertãozinho";31;"2011"
"355210";"Socorro";1;"2011"
"355220";"Sorocaba";216;"2011"
"355240";"Sumaré";32;"2011"
"355250";"Suzano";32;"2011"
"355270";"Tabatinga";1;"2011"
"355280";"Taboão da Serra";50;"2011"
"355330";"Tambaú";1;"2011"
"355340";"Tanabi";1;"2011"
"355370";"Taquaritinga";2;"2011"
"355400";"Tatuí";6;"2011"
"355410";"Taubaté";75;"2011"
"355450";"Tietê";3;"2011"
"355500";"Tupã";6;"2011"
"355540";"Ubatuba";8;"2011"
"355620";"Valinhos";5;"2011"
"355630";"Valparaíso";2;"2011"
"355640";"Vargem Grande do Sul";1;"2011"
"355645";"Vargem Grande Paulista";1;"2011"
"355650";"Várzea Paulista";3;"2011"
"355670";"Vinhedo";2;"2011"
"355700";"Votorantim";7;"2011"
"355710";"Votuporanga";15;"2011"
"355720";"Chavantes";2;"2011"
"410040";"Almirante Tamandaré";5;"2011"
"410045";"Altamira do Paraná";2;"2011"
"410050";"Altônia";1;"2011"
"410060";"Alto Paraná";1;"2011"
"410070";"Alto Piquiri";1;"2011"
"410090";"Amaporã";1;"2011"
"410110";"Andirá";1;"2011"
"410130";"Antônio Olinto";1;"2011"
"410140";"Apucarana";32;"2011"
"410150";"Arapongas";3;"2011"
"410160";"Arapoti";8;"2011"
"410170";"Araruna";1;"2011"
"410180";"Araucária";28;"2011"
"410190";"Assaí";3;"2011"
"410200";"Assis Chateaubriand";3;"2011"
"410210";"Astorga";1;"2011"
"410250";"Barbosa Ferraz";1;"2011"
"410260";"Barracão";1;"2011"
"410280";"Bela Vista do Paraíso";1;"2011"
"410290";"Bituruna";1;"2011"
"410304";"Boa Ventura de São Roque";1;"2011"
"410340";"Cafeara";1;"2011"
"410347";"Cafezal do Sul";1;"2011"
"410360";"Cambará";1;"2011"
"410370";"Cambé";2;"2011"
"410390";"Campina da Lagoa";1;"2011"
"410400";"Campina Grande do Sul";28;"2011"
"410420";"Campo Largo";111;"2011"
"410425";"Campo Magro";3;"2011"
"410430";"Campo Mourão";42;"2011"
"410440";"Cândido de Abreu";3;"2011"
"410445";"Cantagalo";1;"2011"
"410450";"Capanema";4;"2011"
"410470";"Carlópolis";1;"2011"
"410480";"Cascavel";88;"2011"
"410490";"Castro";14;"2011"
"410520";"Cerro Azul";2;"2011"
"410550";"Cianorte";14;"2011"
"410570";"Clevelândia";2;"2011"
"410580";"Colombo";8;"2011"
"410590";"Colorado";2;"2011"
"410640";"Cornélio Procópio";27;"2011"
"410650";"Coronel Vivida";1;"2011"
"410690";"Curitiba";416;"2011"
"410700";"Curiúva";2;"2011"
"410720";"Dois Vizinhos";1;"2011"
"410750";"Engenheiro Beltrão";1;"2011"
"410753";"Entre Rios do Oeste";1;"2011"
"410755";"Farol";1;"2011"
"410760";"Faxinal";1;"2011"
"410765";"Fazenda Rio Grande";4;"2011"
"410800";"Florestópolis";1;"2011"
"410830";"Foz do Iguaçu";59;"2011"
"410840";"Francisco Beltrão";54;"2011"
"410860";"Goioerê";1;"2011"
"410880";"Guaíra";7;"2011"
"410895";"Guamiranga";1;"2011"
"410930";"Guaraniaçu";2;"2011"
"410940";"Guarapuava";73;"2011"
"410970";"Ibaiti";1;"2011"
"410975";"Ibema";1;"2011"
"410980";"Ibiporã";1;"2011"
"411050";"Ipiranga";1;"2011"
"411070";"Irati";16;"2011"
"411080";"Iretama";1;"2011"
"411090";"Itaguajé";1;"2011"
"411095";"Itaipulândia";1;"2011"
"411100";"Itambaracá";1;"2011"
"411125";"Itaperuçu";3;"2011"
"411130";"Itaúna do Sul";1;"2011"
"411140";"Ivaí";2;"2011"
"411150";"Ivaiporã";21;"2011"
"411180";"Jacarezinho";4;"2011"
"411200";"Jaguariaíva";6;"2011"
"411275";"Jesuítas";1;"2011"
"411320";"Lapa";2;"2011"
"411330";"Laranjeiras do Sul";12;"2011"
"411350";"Loanda";2;"2011"
"411370";"Londrina";163;"2011"
"411380";"Lupionópolis";1;"2011"
"411390";"Mallet";1;"2011"
"411410";"Mandaguaçu";1;"2011"
"411420";"Mandaguari";3;"2011"
"411450";"Manoel Ribas";3;"2011"
"411460";"Marechal Cândido Rondon";4;"2011"
"411480";"Marialva";1;"2011"
"411490";"Marilândia do Sul";1;"2011"
"411510";"Mariluz";1;"2011"
"411520";"Maringá";92;"2011"
"411540";"Marmeleiro";2;"2011"
"411560";"Matelândia";1;"2011"
"411580";"Medianeira";2;"2011"
"411620";"Morretes";1;"2011"
"411670";"Nova Aurora";1;"2011"
"411680";"Nova Cantu";1;"2011"
"411690";"Nova Esperança";1;"2011"
"411705";"Nova Laranjeiras";4;"2011"
"411710";"Nova Londrina";1;"2011"
"411725";"Nova Prata do Iguaçu";1;"2011"
"411727";"Nova Tebas";1;"2011"
"411730";"Ortigueira";1;"2011"
"411750";"Paiçandu";1;"2011"
"411760";"Palmas";6;"2011"
"411770";"Palmeira";1;"2011"
"411780";"Palmital";3;"2011"
"411790";"Palotina";1;"2011"
"411820";"Paranaguá";34;"2011"
"411840";"Paranavaí";26;"2011"
"411850";"Pato Branco";26;"2011"
"411880";"Peabiru";1;"2011"
"411915";"Pinhais";6;"2011"
"411920";"Pinhalão";1;"2011"
"411925";"Pinhal de São Bento";1;"2011"
"411930";"Pinhão";7;"2011"
"411940";"Piraí do Sul";2;"2011"
"411950";"Piraquara";3;"2011"
"411960";"Pitanga";8;"2011"
"411970";"Planaltina do Paraná";1;"2011"
"411990";"Ponta Grossa";58;"2011"
"412000";"Porecatu";1;"2011"
"412030";"Porto Vitória";1;"2011"
"412060";"Prudentópolis";2;"2011"
"412070";"Quatiguá";1;"2011"
"412080";"Quatro Barras";1;"2011"
"412090";"Quedas do Iguaçu";1;"2011"
"412100";"Querência do Norte";1;"2011"
"412120";"Quitandinha";1;"2011"
"412140";"Realeza";1;"2011"
"412150";"Rebouças";1;"2011"
"412160";"Renascença";1;"2011"
"412170";"Reserva";3;"2011"
"412180";"Ribeirão Claro";1;"2011"
"412190";"Ribeirão do Pinhal";4;"2011"
"412215";"Rio Bonito do Iguaçu";1;"2011"
"412220";"Rio Branco do Sul";3;"2011"
"412240";"Rolândia";3;"2011"
"412350";"Santa Helena";1;"2011"
"412380";"Santa Izabel do Oeste";1;"2011"
"412410";"Santo Antônio da Platina";15;"2011"
"412460";"São Carlos do Ivaí";1;"2011"
"412480";"São João";1;"2011"
"412510";"São João do Triunfo";1;"2011"
"412540";"São José da Boa Vista";1;"2011"
"412550";"São José dos Pinhais";38;"2011"
"412560";"São Mateus do Sul";5;"2011"
"412625";"Sarandi";3;"2011"
"412660";"Siqueira Campos";1;"2011"
"412690";"Tapira";1;"2011"
"412710";"Telêmaco Borba";1;"2011"
"412720";"Terra Boa";1;"2011"
"412750";"Tibagi";2;"2011"
"412770";"Toledo";25;"2011"
"412780";"Tomazina";1;"2011"
"412785";"Três Barras do Paraná";1;"2011"
"412788";"Tunas do Paraná";1;"2011"
"412796";"Turvo";3;"2011"
"412800";"Ubiratã";1;"2011"
"412810";"Umuarama";44;"2011"
"412820";"União da Vitória";22;"2011"
"412850";"Wenceslau Braz";1;"2011"
"412863";"Doutor Ulysses";1;"2011"
"420010";"Abelardo Luz";2;"2011"
"420040";"Água Doce";1;"2011"
"420100";"Anita Garibaldi";1;"2011"
"420130";"Araquari";1;"2011"
"420140";"Araranguá";9;"2011"
"420200";"Balneário Camboriú";27;"2011"
"420205";"Balneário Barra do Sul";1;"2011"
"420209";"Barra Bonita";1;"2011"
"420210";"Barra Velha";1;"2011"
"420230";"Biguaçu";1;"2011"
"420240";"Blumenau";83;"2011"
"420280";"Braço do Norte";3;"2011"
"420290";"Brusque";6;"2011"
"420300";"Caçador";12;"2011"
"420310";"Caibi";1;"2011"
"420340";"Campo Belo do Sul";1;"2011"
"420350";"Campo Erê";2;"2011"
"420360";"Campos Novos";2;"2011"
"420380";"Canoinhas";2;"2011"
"420390";"Capinzal";1;"2011"
"420419";"Chapadão do Lageado";1;"2011"
"420420";"Chapecó";55;"2011"
"420430";"Concórdia";24;"2011"
"420450";"Corupá";1;"2011"
"420460";"Criciúma";38;"2011"
"420480";"Curitibanos";38;"2011"
"420500";"Dionísio Cerqueira";1;"2011"
"420540";"Florianópolis";134;"2011"
"420550";"Fraiburgo";7;"2011"
"420590";"Gaspar";3;"2011"
"420640";"Guaraciaba";1;"2011"
"420660";"Guarujá do Sul";1;"2011"
"420690";"Ibirama";1;"2011"
"420700";"Içara";3;"2011"
"420730";"Imbituba";3;"2011"
"420750";"Indaial";2;"2011"
"420810";"Itaiópolis";2;"2011"
"420820";"Itajaí";67;"2011"
"420830";"Itapema";3;"2011"
"420840";"Itapiranga";1;"2011"
"420850";"Ituporanga";2;"2011"
"420890";"Jaraguá do Sul";50;"2011"
"420900";"Joaçaba";10;"2011"
"420910";"Joinville";116;"2011"
"420930";"Lages";57;"2011"
"420940";"Laguna";4;"2011"
"421000";"Luiz Alves";1;"2011"
"421010";"Mafra";19;"2011"
"421060";"Massaranduba";2;"2011"
"421070";"Matos Costa";1;"2011"
"421110";"Monte Castelo";1;"2011"
"421130";"Navegantes";1;"2011"
"421170";"Orleans";1;"2011"
"421190";"Palhoça";2;"2011"
"421200";"Palma Sola";1;"2011"
"421210";"Palmitos";2;"2011"
"421220";"Papanduva";1;"2011"
"421227";"Passos Maia";1;"2011"
"421290";"Pinhalzinho";1;"2011"
"421320";"Pomerode";1;"2011"
"421350";"Porto Belo";1;"2011"
"421360";"Porto União";3;"2011"
"421370";"Pouso Redondo";1;"2011"
"421480";"Rio do Sul";24;"2011"
"421500";"Rio Negrinho";4;"2011"
"421550";"Santa Cecília";1;"2011"
"421580";"São Bento do Sul";8;"2011"
"421600";"São Carlos";3;"2011"
"421605";"São Cristovão do Sul";1;"2011"
"421620";"São Francisco do Sul";1;"2011"
"421660";"São José";20;"2011"
"421690";"São Lourenço do Oeste";2;"2011"
"421720";"São Miguel do Oeste";4;"2011"
"421770";"Sombrio";1;"2011"
"421780";"Taió";1;"2011"
"421800";"Tijucas";3;"2011"
"421860";"Trombudo Central";2;"2011"
"421870";"Tubarão";64;"2011"
"421880";"Turvo";4;"2011"
"421890";"Urubici";1;"2011"
"421900";"Urussanga";1;"2011"
"421930";"Videira";6;"2011"
"421950";"Xanxerê";19;"2011"
"421970";"Xaxim";1;"2011"
"430040";"Alegrete";22;"2011"
"430060";"Alvorada";19;"2011"
"430080";"Antônio Prado";2;"2011"
"430100";"Arroio do Meio";2;"2011"
"430120";"Arroio do Tigre";1;"2011"
"430160";"Bagé";45;"2011"
"430210";"Bento Gonçalves";24;"2011"
"430230";"Bom Jesus";2;"2011"
"430235";"Bom Princípio";1;"2011"
"430265";"Brochier";1;"2011"
"430270";"Butiá";1;"2011"
"430280";"Caçapava do Sul";1;"2011"
"430300";"Cachoeira do Sul";14;"2011"
"430310";"Cachoeirinha";16;"2011"
"430330";"Caibaté";1;"2011"
"430350";"Camaquã";6;"2011"
"430360";"Cambará do Sul";1;"2011"
"430390";"Campo Bom";3;"2011"
"430420";"Candelária";5;"2011"
"430440";"Canela";4;"2011"
"430450";"Canguçu";12;"2011"
"430460";"Canoas";59;"2011"
"430463";"Capão da Canoa";5;"2011"
"430470";"Carazinho";4;"2011"
"430510";"Caxias do Sul";103;"2011"
"430520";"Cerro Largo";1;"2011"
"430530";"Chapada";1;"2011"
"430543";"Chuí";1;"2011"
"430610";"Cruz Alta";5;"2011"
"430640";"Dois Irmãos";1;"2011"
"430650";"Dom Feliciano";1;"2011"
"430690";"Encruzilhada do Sul";5;"2011"
"430700";"Erechim";32;"2011"
"430720";"Erval Grande";1;"2011"
"430750";"Espumoso";1;"2011"
"430760";"Estância Velha";1;"2011"
"430770";"Esteio";3;"2011"
"430780";"Estrela";13;"2011"
"430790";"Farroupilha";2;"2011"
"430820";"Flores da Cunha";3;"2011"
"430850";"Frederico Westphalen";7;"2011"
"430910";"Gramado";2;"2011"
"430920";"Gravataí";6;"2011"
"430930";"Guaíba";1;"2011"
"430940";"Guaporé";1;"2011"
"430965";"Hulha Negra";1;"2011"
"431010";"Igrejinha";2;"2011"
"431020";"Ijuí";13;"2011"
"431030";"Ilópolis";1;"2011"
"431033";"Imbé";1;"2011"
"431050";"Iraí";1;"2011"
"431060";"Itaqui";3;"2011"
"431080";"Ivoti";2;"2011"
"431087";"Jacuizinho";1;"2011"
"431100";"Jaguarão";1;"2011"
"431120";"Júlio de Castilhos";1;"2011"
"431130";"Lagoa Vermelha";5;"2011"
"431140";"Lajeado";21;"2011"
"431180";"Marau";1;"2011"
"431205";"Marques de Souza";1;"2011"
"431240";"Montenegro";3;"2011"
"431265";"Não-Me-Toque";1;"2011"
"431340";"Novo Hamburgo";61;"2011"
"431370";"Palmeira das Missões";6;"2011"
"431380";"Palmitinho";1;"2011"
"431395";"Pantano Grande";1;"2011"
"431405";"Parobé";2;"2011"
"431410";"Passo Fundo";85;"2011"
"431440";"Pelotas";81;"2011"
"431447";"Pinhal Grande";1;"2011"
"431470";"Planalto";1;"2011"
"431480";"Portão";1;"2011"
"431490";"Porto Alegre";480;"2011"
"431500";"Porto Lucena";1;"2011"
"431510";"Porto Xavier";1;"2011"
"431530";"Quaraí";2;"2011"
"431532";"Quevedos";1;"2011"
"431540";"Redentora";1;"2011"
"431550";"Restinga Seca";1;"2011"
"431560";"Rio Grande";35;"2011"
"431570";"Rio Pardo";2;"2011"
"431640";"Rosário do Sul";5;"2011"
"431670";"Santa Bárbara do Sul";1;"2011"
"431680";"Santa Cruz do Sul";24;"2011"
"431690";"Santa Maria";61;"2011"
"431700";"Santana da Boa Vista";1;"2011"
"431710";"Sant'Ana do Livramento";8;"2011"
"431720";"Santa Rosa";24;"2011"
"431740";"Santiago";3;"2011"
"431750";"Santo Ângelo";13;"2011"
"431760";"Santo Antônio da Patrulha";1;"2011"
"431770";"Santo Antônio das Missões";1;"2011"
"431775";"Santo Antônio do Planalto";1;"2011"
"431800";"São Borja";12;"2011"
"431810";"São Francisco de Assis";2;"2011"
"431830";"São Gabriel";8;"2011"
"431840";"São Jerônimo";1;"2011"
"431862";"São José dos Ausentes";1;"2011"
"431870";"São Leopoldo";26;"2011"
"431880";"São Lourenço do Sul";3;"2011"
"431890";"São Luiz Gonzaga";6;"2011"
"431900";"São Marcos";1;"2011"
"431940";"São Pedro do Sul";1;"2011"
