"codigo";"municipio";"total";"ano"
"320090";"Barra de São Francisco";10;"2010"
"320100";"Boa Esperança";2;"2010"
"320120";"Cachoeiro de Itapemirim";90;"2010"
"320130";"Cariacica";18;"2010"
"320140";"Castelo";2;"2010"
"320150";"Colatina";27;"2010"
"320160";"Conceição da Barra";2;"2010"
"320170";"Conceição do Castelo";1;"2010"
"320190";"Domingos Martins";1;"2010"
"320210";"Ecoporanga";1;"2010"
"320230";"Guaçuí";3;"2010"
"320240";"Guarapari";3;"2010"
"320245";"Ibatiba";3;"2010"
"320280";"Itapemirim";3;"2010"
"320300";"Iúna";2;"2010"
"320305";"Jaguaré";1;"2010"
"320313";"João Neiva";1;"2010"
"320320";"Linhares";28;"2010"
"320330";"Mantenópolis";2;"2010"
"320334";"Marechal Floriano";1;"2010"
"320340";"Mimoso do Sul";1;"2010"
"320350";"Montanha";1;"2010"
"320390";"Nova Venécia";7;"2010"
"320400";"Pancas";3;"2010"
"320405";"Pedro Canário";1;"2010"
"320410";"Pinheiros";4;"2010"
"320430";"Presidente Kennedy";1;"2010"
"320440";"Rio Novo do Sul";2;"2010"
"320455";"Santa Maria de Jetibá";3;"2010"
"320460";"Santa Teresa";1;"2010"
"320470";"São Gabriel da Palha";4;"2010"
"320490";"São Mateus";26;"2010"
"320500";"Serra";87;"2010"
"320506";"Venda Nova do Imigrante";3;"2010"
"320517";"Vila Valério";1;"2010"
"320520";"Vila Velha";75;"2010"
"320530";"Vitória";180;"2010"
"330010";"Angra dos Reis";11;"2010"
"330015";"Aperibé";1;"2010"
"330020";"Araruama";27;"2010"
"330023";"Armação dos Búzios";3;"2010"
"330030";"Barra do Piraí";15;"2010"
"330040";"Barra Mansa";25;"2010"
"330045";"Belford Roxo";36;"2010"
"330050";"Bom Jardim";3;"2010"
"330060";"Bom Jesus do Itabapoana";4;"2010"
"330070";"Cabo Frio";33;"2010"
"330080";"Cachoeiras de Macacu";6;"2010"
"330090";"Cambuci";1;"2010"
"330100";"Campos dos Goytacazes";131;"2010"
"330110";"Cantagalo";3;"2010"
"330120";"Carmo";2;"2010"
"330130";"Casimiro de Abreu";5;"2010"
"330150";"Cordeiro";1;"2010"
"330160";"Duas Barras";1;"2010"
"330170";"Duque de Caxias";240;"2010"
"330185";"Guapimirim";2;"2010"
"330187";"Iguaba Grande";1;"2010"
"330190";"Itaboraí";19;"2010"
"330200";"Itaguaí";15;"2010"
"330220";"Itaperuna";22;"2010"
"330225";"Itatiaia";3;"2010"
"330227";"Japeri";6;"2010"
"330240";"Macaé";50;"2010"
"330250";"Magé";12;"2010"
"330260";"Mangaratiba";4;"2010"
"330270";"Maricá";14;"2010"
"330285";"Mesquita";5;"2010"
"330290";"Miguel Pereira";9;"2010"
"330300";"Miracema";6;"2010"
"330310";"Natividade";2;"2010"
"330320";"Nilópolis";51;"2010"
"330330";"Niterói";138;"2010"
"330340";"Nova Friburgo";33;"2010"
"330350";"Nova Iguaçu";176;"2010"
"330360";"Paracambi";9;"2010"
"330370";"Paraíba do Sul";4;"2010"
"330380";"Paraty";8;"2010"
"330390";"Petrópolis";76;"2010"
"330400";"Piraí";3;"2010"
"330412";"Quatis";1;"2010"
"330414";"Queimados";18;"2010"
"330415";"Quissamã";2;"2010"
"330420";"Resende";25;"2010"
"330430";"Rio Bonito";3;"2010"
"330450";"Rio das Flores";1;"2010"
"330452";"Rio das Ostras";9;"2010"
"330455";"Rio de Janeiro";1397;"2010"
"330460";"Santa Maria Madalena";1;"2010"
"330470";"Santo Antônio de Pádua";6;"2010"
"330475";"São Francisco de Itabapoana";2;"2010"
"330480";"São Fidélis";1;"2010"
"330490";"São Gonçalo";105;"2010"
"330500";"São João da Barra";4;"2010"
"330510";"São João de Meriti";73;"2010"
"330515";"São José do Vale do Rio Preto";1;"2010"
"330520";"São Pedro da Aldeia";9;"2010"
"330550";"Saquarema";6;"2010"
"330555";"Seropédica";3;"2010"
"330580";"Teresópolis";21;"2010"
"330590";"Trajano de Moraes";1;"2010"
"330600";"Três Rios";14;"2010"
"330610";"Valença";12;"2010"
"330615";"Varre-Sai";1;"2010"
"330620";"Vassouras";16;"2010"
"330630";"Volta Redonda";64;"2010"
"350010";"Adamantina";2;"2010"
"350030";"Aguaí";6;"2010"
"350070";"Agudos";5;"2010"
"350160";"Americana";45;"2010"
"350190";"Amparo";7;"2010"
"350200";"Analândia";1;"2010"
"350210";"Andradina";4;"2010"
"350220";"Angatuba";2;"2010"
"350250";"Aparecida";3;"2010"
"350270";"Apiaí";3;"2010"
"350275";"Araçariguama";1;"2010"
"350280";"Araçatuba";61;"2010"
"350320";"Araraquara";48;"2010"
"350330";"Araras";13;"2010"
"350390";"Arujá";14;"2010"
"350400";"Assis";37;"2010"
"350410";"Atibaia";18;"2010"
"350450";"Avaré";20;"2010"
"350520";"Bariri";1;"2010"
"350530";"Barra Bonita";3;"2010"
"350550";"Barretos";27;"2010"
"350570";"Barueri";56;"2010"
"350580";"Bastos";1;"2010"
"350590";"Batatais";1;"2010"
"350600";"Bauru";65;"2010"
"350610";"Bebedouro";4;"2010"
"350630";"Bernardino de Campos";2;"2010"
"350635";"Bertioga";5;"2010"
"350640";"Bilac";1;"2010"
"350650";"Birigui";3;"2010"
"350660";"Biritiba-Mirim";2;"2010"
"350670";"Boa Esperança do Sul";1;"2010"
"350700";"Boituva";3;"2010"
"350750";"Botucatu";77;"2010"
"350760";"Bragança Paulista";60;"2010"
"350790";"Brotas";2;"2010"
"350800";"Buri";1;"2010"
"350810";"Buritama";3;"2010"
"350840";"Cabreúva";1;"2010"
"350850";"Caçapava";5;"2010"
"350870";"Caconde";2;"2010"
"350900";"Caieiras";27;"2010"
"350920";"Cajamar";2;"2010"
"350940";"Cajuru";2;"2010"
"350950";"Campinas";299;"2010"
"350960";"Campo Limpo Paulista";3;"2010"
"350970";"Campos do Jordão";11;"2010"
"351020";"Capão Bonito";6;"2010"
"351040";"Capivari";3;"2010"
"351050";"Caraguatatuba";28;"2010"
"351060";"Carapicuíba";39;"2010"
"351070";"Cardoso";1;"2010"
"351080";"Casa Branca";1;"2010"
"351100";"Castilho";2;"2010"
"351110";"Catanduva";33;"2010"
"351140";"Cerqueira César";3;"2010"
"351150";"Cerquilho";1;"2010"
"351170";"Charqueada";3;"2010"
"351200";"Colina";1;"2010"
"351280";"Cosmópolis";6;"2010"
"351300";"Cotia";30;"2010"
"351340";"Cruzeiro";15;"2010"
"351350";"Cubatão";18;"2010"
"351360";"Cunha";2;"2010"
"351380";"Diadema";81;"2010"
"351410";"Dois Córregos";2;"2010"
"351440";"Dracena";7;"2010"
"351480";"Eldorado";2;"2010"
"351500";"Embu das Artes";6;"2010"
"351518";"Espírito Santo do Pinhal";4;"2010"
"351550";"Fernandópolis";4;"2010"
"351570";"Ferraz de Vasconcelos";40;"2010"
"351620";"Franca";60;"2010"
"351630";"Francisco Morato";34;"2010"
"351640";"Franco da Rocha";2;"2010"
"351670";"Garça";2;"2010"
"351760";"Guapiara";1;"2010"
"351770";"Guará";1;"2010"
"351820";"Guararapes";3;"2010"
"351830";"Guararema";3;"2010"
"351840";"Guaratinguetá";25;"2010"
"351860";"Guariba";1;"2010"
"351870";"Guarujá";67;"2010"
"351880";"Guarulhos";227;"2010"
"351900";"Herculândia";1;"2010"
"351905";"Holambra";1;"2010"
"351907";"Hortolândia";5;"2010"
"351910";"Iacanga";1;"2010"
"351960";"Ibitinga";7;"2010"
"351970";"Ibiúna";6;"2010"
"352010";"Igarapava";3;"2010"
"352020";"Igaratá";1;"2010"
"352030";"Iguape";1;"2010"
"352040";"Ilhabela";4;"2010"
"352044";"Ilha Solteira";3;"2010"
"352050";"Indaiatuba";19;"2010"
"352090";"Ipaussu";1;"2010"
"352100";"Iperó";1;"2010"
"352130";"Ipuã";1;"2010"
"352170";"Itaberá";1;"2010"
"352180";"Itaí";3;"2010"
"352190";"Itajobi";1;"2010"
"352210";"Itanhaém";21;"2010"
"352220";"Itapecerica da Serra";35;"2010"
"352230";"Itapetininga";22;"2010"
"352240";"Itapeva";55;"2010"
"352250";"Itapevi";45;"2010"
"352260";"Itapira";1;"2010"
"352270";"Itápolis";3;"2010"
"352280";"Itaporanga";1;"2010"
"352290";"Itapuí";1;"2010"
"352310";"Itaquaquecetuba";47;"2010"
"352320";"Itararé";2;"2010"
"352330";"Itariri";2;"2010"
"352340";"Itatiba";23;"2010"
"352350";"Itatinga";1;"2010"
"352360";"Itirapina";1;"2010"
"352390";"Itu";36;"2010"
"352400";"Itupeva";2;"2010"
"352420";"Jaborandi";1;"2010"
"352430";"Jaboticabal";3;"2010"
"352440";"Jacareí";38;"2010"
"352470";"Jaguariúna";1;"2010"
"352480";"Jales";13;"2010"
"352500";"Jandira";3;"2010"
"352530";"Jaú";39;"2010"
"352570";"José Bonifácio";4;"2010"
"352580";"Júlio Mesquita";1;"2010"
"352590";"Jundiaí";148;"2010"
"352600";"Junqueirópolis";4;"2010"
"352610";"Juquiá";1;"2010"
"352620";"Juquitiba";2;"2010"
"352670";"Leme";9;"2010"
"352680";"Lençóis Paulista";5;"2010"
"352690";"Limeira";47;"2010"
"352710";"Lins";18;"2010"
"352720";"Lorena";9;"2010"
"352770";"Luiziânia";1;"2010"
"352840";"Mairinque";2;"2010"
"352850";"Mairiporã";6;"2010"
"352860";"Manduri";1;"2010"
"352900";"Marília";59;"2010"
"352920";"Martinópolis";1;"2010"
"352930";"Matão";19;"2010"
"352940";"Mauá";81;"2010"
"352990";"Miracatu";2;"2010"
"353010";"Mirandópolis";1;"2010"
"353020";"Mirante do Paranapanema";1;"2010"
"353050";"Mococa";7;"2010"
"353060";"Mogi das Cruzes";79;"2010"
"353070";"Mogi Guaçu";24;"2010"
"353080";"Mogi Mirim";16;"2010"
"353090";"Mombuca";1;"2010"
"353110";"Mongaguá";4;"2010"
"353140";"Monte Aprazível";1;"2010"
"353150";"Monte Azul Paulista";1;"2010"
"353180";"Monte Mor";1;"2010"
"353200";"Morungaba";2;"2010"
"353215";"Nantes";1;"2010"
"353230";"Natividade da Serra";1;"2010"
"353240";"Nazaré Paulista";2;"2010"
"353260";"Nhandeara";2;"2010"
"353290";"Nova Europa";1;"2010"
"353340";"Nova Odessa";1;"2010"
"353350";"Novo Horizonte";1;"2010"
"353390";"Olímpia";4;"2010"
"353430";"Orlândia";5;"2010"
"353440";"Osasco";131;"2010"
"353460";"Osvaldo Cruz";2;"2010"
"353470";"Ourinhos";15;"2010"
"353510";"Palmares Paulista";1;"2010"
"353530";"Palmital";2;"2010"
"353550";"Paraguaçu Paulista";1;"2010"
"353620";"Pariquera-Açu";32;"2010"
"353650";"Paulínia";4;"2010"
"353670";"Pederneiras";3;"2010"
"353700";"Pedregulho";3;"2010"
"353730";"Penápolis";6;"2010"
"353740";"Pereira Barreto";2;"2010"
"353760";"Peruíbe";6;"2010"
"353780";"Piedade";6;"2010"
"353790";"Pilar do Sul";2;"2010"
"353800";"Pindamonhangaba";31;"2010"
"353850";"Piquete";1;"2010"
"353860";"Piracaia";1;"2010"
"353870";"Piracicaba";69;"2010"
"353880";"Piraju";2;"2010"
"353900";"Pirangi";1;"2010"
"353910";"Pirapora do Bom Jesus";2;"2010"
"353930";"Pirassununga";6;"2010"
"353950";"Pitangueiras";1;"2010"
"353980";"Poá";2;"2010"
"354050";"Porangaba";2;"2010"
"354060";"Porto Feliz";3;"2010"
"354070";"Porto Ferreira";5;"2010"
"354080";"Potirendaba";1;"2010"
"354100";"Praia Grande";36;"2010"
"354130";"Presidente Epitácio";5;"2010"
"354140";"Presidente Prudente";90;"2010"
"354150";"Presidente Venceslau";1;"2010"
"354210";"Rafard";1;"2010"
"354220";"Rancharia";4;"2010"
"354260";"Registro";5;"2010"
"354290";"Ribeirão Bonito";1;"2010"
"354330";"Ribeirão Pires";5;"2010"
"354340";"Ribeirão Preto";205;"2010"
"354390";"Rio Claro";45;"2010"
"354400";"Rio das Pedras";2;"2010"
"354410";"Rio Grande da Serra";4;"2010"
"354420";"Riolândia";1;"2010"
"354425";"Rosana";5;"2010"
"354520";"Salto";5;"2010"
"354530";"Salto de Pirapora";2;"2010"
"354540";"Salto Grande";1;"2010"
"354580";"Santa Bárbara d'Oeste";5;"2010"
"354630";"Santa Cruz das Palmeiras";2;"2010"
"354640";"Santa Cruz do Rio Pardo";12;"2010"
"354660";"Santa Fé do Sul";2;"2010"
"354670";"Santa Gertrudes";1;"2010"
"354680";"Santa Isabel";8;"2010"
"354730";"Santana de Parnaíba";2;"2010"
"354750";"Santa Rita do Passa Quatro";1;"2010"
"354760";"Santa Rosa de Viterbo";2;"2010"
"354780";"Santo André";131;"2010"
"354790";"Santo Antônio da Alegria";1;"2010"
"354840";"Santópolis do Aguapeí";1;"2010"
"354850";"Santos";171;"2010"
"354860";"São Bento do Sapucaí";1;"2010"
"354870";"São Bernardo do Campo";109;"2010"
"354880";"São Caetano do Sul";17;"2010"
"354890";"São Carlos";37;"2010"
"354910";"São João da Boa Vista";10;"2010"
"354940";"São Joaquim da Barra";7;"2010"
"354970";"São José do Rio Pardo";6;"2010"
"354980";"São José do Rio Preto";106;"2010"
"354990";"São José dos Campos";95;"2010"
"355030";"São Paulo";2403;"2010"
"355040";"São Pedro";2;"2010"
"355060";"São Roque";14;"2010"
"355070";"São Sebastião";6;"2010"
"355100";"São Vicente";43;"2010"
"355160";"Serra Negra";2;"2010"
"355170";"Sertãozinho";37;"2010"
"355210";"Socorro";4;"2010"
"355220";"Sorocaba";209;"2010"
"355240";"Sumaré";34;"2010"
"355250";"Suzano";35;"2010"
"355270";"Tabatinga";3;"2010"
"355280";"Taboão da Serra";56;"2010"
"355300";"Taguaí";1;"2010"
"355330";"Tambaú";2;"2010"
"355360";"Tapiratiba";1;"2010"
"355370";"Taquaritinga";3;"2010"
"355395";"Tarumã";1;"2010"
"355400";"Tatuí";6;"2010"
"355410";"Taubaté";92;"2010"
"355430";"Teodoro Sampaio";1;"2010"
"355480";"Tremembé";1;"2010"
"355500";"Tupã";9;"2010"
"355540";"Ubatuba";8;"2010"
"355600";"Urupês";1;"2010"
"355610";"Valentim Gentil";2;"2010"
"355620";"Valinhos";11;"2010"
"355630";"Valparaíso";2;"2010"
"355640";"Vargem Grande do Sul";1;"2010"
"355650";"Várzea Paulista";2;"2010"
"355700";"Votorantim";5;"2010"
"355710";"Votuporanga";14;"2010"
"410040";"Almirante Tamandaré";4;"2010"
"410050";"Altônia";2;"2010"
"410060";"Alto Paraná";1;"2010"
"410120";"Antonina";1;"2010"
"410140";"Apucarana";26;"2010"
"410150";"Arapongas";11;"2010"
"410160";"Arapoti";2;"2010"
"410180";"Araucária";21;"2010"
"410200";"Assis Chateaubriand";1;"2010"
"410240";"Bandeirantes";6;"2010"
"410250";"Barbosa Ferraz";1;"2010"
"410260";"Barracão";3;"2010"
"410280";"Bela Vista do Paraíso";1;"2010"
"410320";"Bom Sucesso";1;"2010"
"410360";"Cambará";1;"2010"
"410370";"Cambé";1;"2010"
"410390";"Campina da Lagoa";1;"2010"
"410395";"Campina do Simão";1;"2010"
"410400";"Campina Grande do Sul";60;"2010"
"410410";"Campo do Tenente";1;"2010"
"410420";"Campo Largo";85;"2010"
"410425";"Campo Magro";1;"2010"
"410430";"Campo Mourão";48;"2010"
"410440";"Cândido de Abreu";1;"2010"
"410442";"Candói";2;"2010"
"410445";"Cantagalo";4;"2010"
"410450";"Capanema";3;"2010"
"410470";"Carlópolis";2;"2010"
"410480";"Cascavel";75;"2010"
"410490";"Castro";10;"2010"
"410510";"Centenário do Sul";1;"2010"
"410530";"Céu Azul";1;"2010"
"410550";"Cianorte";9;"2010"
"410570";"Clevelândia";1;"2010"
"410580";"Colombo";10;"2010"
"410600";"Congonhinhas";2;"2010"
"410640";"Cornélio Procópio";14;"2010"
"410645";"Coronel Domingos Soares";2;"2010"
"410650";"Coronel Vivida";1;"2010"
"410680";"Cruz Machado";1;"2010"
"410690";"Curitiba";434;"2010"
"410700";"Curiúva";6;"2010"
"410720";"Dois Vizinhos";4;"2010"
"410754";"Espigão Alto do Iguaçu";1;"2010"
"410760";"Faxinal";3;"2010"
"410765";"Fazenda Rio Grande";4;"2010"
"410785";"Flor da Serra do Sul";2;"2010"
"410830";"Foz do Iguaçu";57;"2010"
"410840";"Francisco Beltrão";44;"2010"
"410850";"General Carneiro";1;"2010"
"410860";"Goioerê";4;"2010"
"410870";"Grandes Rios";1;"2010"
"410880";"Guaíra";2;"2010"
"410940";"Guarapuava";73;"2010"
"410960";"Guaratuba";1;"2010"
"410965";"Honório Serpa";1;"2010"
"410970";"Ibaiti";2;"2010"
"410975";"Ibema";3;"2010"
"410980";"Ibiporã";5;"2010"
"411007";"Imbaú";1;"2010"
"411010";"Imbituva";2;"2010"
"411050";"Ipiranga";2;"2010"
"411070";"Irati";29;"2010"
"411080";"Iretama";2;"2010"
"411095";"Itaipulândia";1;"2010"
"411125";"Itaperuçu";5;"2010"
"411150";"Ivaiporã";31;"2010"
"411180";"Jacarezinho";6;"2010"
"411190";"Jaguapitã";2;"2010"
"411200";"Jaguariaíva";7;"2010"
"411210";"Jandaia do Sul";1;"2010"
"411280";"Joaquim Távora";1;"2010"
"411300";"Jussara";1;"2010"
"411320";"Lapa";3;"2010"
"411330";"Laranjeiras do Sul";7;"2010"
"411350";"Loanda";1;"2010"
"411370";"Londrina";158;"2010"
"411375";"Lunardelli";2;"2010"
"411380";"Lupionópolis";1;"2010"
"411390";"Mallet";1;"2010"
"411410";"Mandaguaçu";1;"2010"
"411420";"Mandaguari";2;"2010"
"411440";"Mangueirinha";2;"2010"
"411450";"Manoel Ribas";1;"2010"
"411460";"Marechal Cândido Rondon";4;"2010"
"411510";"Mariluz";1;"2010"
"411520";"Maringá";75;"2010"
"411530";"Mariópolis";1;"2010"
"411535";"Maripá";1;"2010"
"411540";"Marmeleiro";3;"2010"
"411545";"Marquinho";1;"2010"
"411570";"Matinhos";1;"2010"
"411580";"Medianeira";1;"2010"
"411620";"Morretes";1;"2010"
"411630";"Munhoz de Melo";1;"2010"
"411670";"Nova Aurora";1;"2010"
"411680";"Nova Cantu";1;"2010"
"411705";"Nova Laranjeiras";4;"2010"
"411725";"Nova Prata do Iguaçu";1;"2010"
"411730";"Ortigueira";4;"2010"
"411750";"Paiçandu";1;"2010"
"411760";"Palmas";2;"2010"
"411770";"Palmeira";4;"2010"
"411780";"Palmital";2;"2010"
"411790";"Palotina";1;"2010"
"411800";"Paraíso do Norte";2;"2010"
"411820";"Paranaguá";28;"2010"
"411830";"Paranapoema";1;"2010"
"411840";"Paranavaí";24;"2010"
"411850";"Pato Branco";39;"2010"
"411915";"Pinhais";12;"2010"
"411920";"Pinhalão";3;"2010"
"411930";"Pinhão";6;"2010"
"411940";"Piraí do Sul";4;"2010"
"411950";"Piraquara";2;"2010"
"411960";"Pitanga";8;"2010"
"411990";"Ponta Grossa";94;"2010"
"412000";"Porecatu";1;"2010"
"412035";"Pranchita";1;"2010"
"412060";"Prudentópolis";6;"2010"
"412070";"Quatiguá";2;"2010"
"412090";"Quedas do Iguaçu";2;"2010"
"412100";"Querência do Norte";1;"2010"
"412140";"Realeza";1;"2010"
"412150";"Rebouças";1;"2010"
"412170";"Reserva";3;"2010"
"412175";"Reserva do Iguaçu";1;"2010"
"412200";"Rio Azul";2;"2010"
"412220";"Rio Branco do Sul";4;"2010"
"412230";"Rio Negro";5;"2010"
"412240";"Rolândia";4;"2010"
"412260";"Rondon";2;"2010"
"412270";"Sabáudia";1;"2010"
"412280";"Salgado Filho";1;"2010"
"412320";"Santa Cecília do Pavão";1;"2010"
"412340";"Santa Fé";1;"2010"
"412350";"Santa Helena";2;"2010"
"412370";"Santa Isabel do Ivaí";1;"2010"
"412380";"Santa Izabel do Oeste";1;"2010"
"412385";"Santa Maria do Oeste";1;"2010"
"412390";"Santa Mariana";1;"2010"
"412402";"Santa Tereza do Oeste";1;"2010"
"412410";"Santo Antônio da Platina";20;"2010"
"412490";"São João do Caiuá";1;"2010"
"412510";"São João do Triunfo";1;"2010"
"412550";"São José dos Pinhais";37;"2010"
"412560";"São Mateus do Sul";1;"2010"
"412575";"São Pedro do Iguaçu";1;"2010"
"412600";"São Sebastião da Amoreira";2;"2010"
"412625";"Sarandi";3;"2010"
"412660";"Siqueira Campos";2;"2010"
"412667";"Tamarana";1;"2010"
"412680";"Tapejara";1;"2010"
"412710";"Telêmaco Borba";22;"2010"
"412740";"Terra Roxa";2;"2010"
"412750";"Tibagi";1;"2010"
"412760";"Tijucas do Sul";3;"2010"
"412770";"Toledo";16;"2010"
"412788";"Tunas do Paraná";1;"2010"
"412796";"Turvo";1;"2010"
"412800";"Ubiratã";1;"2010"
"412810";"Umuarama";28;"2010"
"412820";"União da Vitória";20;"2010"
"412840";"Uraí";2;"2010"
"412850";"Wenceslau Braz";1;"2010"
"412853";"Ventania";3;"2010"
"412862";"Alto Paraíso";1;"2010"
"420010";"Abelardo Luz";1;"2010"
"420040";"Água Doce";1;"2010"
"420090";"Angelina";2;"2010"
"420100";"Anita Garibaldi";2;"2010"
"420125";"Apiúna";1;"2010"
"420140";"Araranguá";5;"2010"
"420160";"Arroio Trinta";1;"2010"
"420200";"Balneário Camboriú";20;"2010"
"420240";"Blumenau";91;"2010"
"420280";"Braço do Norte";1;"2010"
"420290";"Brusque";10;"2010"
"420300";"Caçador";11;"2010"
"420315";"Calmon";1;"2010"
"420360";"Campos Novos";1;"2010"
"420370";"Canelinha";1;"2010"
"420380";"Canoinhas";1;"2010"
"420390";"Capinzal";1;"2010"
"420410";"Caxambu do Sul";1;"2010"
"420420";"Chapecó";33;"2010"
"420430";"Concórdia";17;"2010"
"420455";"Correia Pinto";1;"2010"
"420460";"Criciúma";28;"2010"
"420480";"Curitibanos";24;"2010"
"420490";"Descanso";1;"2010"
"420500";"Dionísio Cerqueira";1;"2010"
"420540";"Florianópolis";99;"2010"
"420543";"Formosa do Sul";1;"2010"
"420545";"Forquilhinha";1;"2010"
"420550";"Fraiburgo";3;"2010"
"420590";"Gaspar";4;"2010"
"420610";"Grão Pará";1;"2010"
"420640";"Guaraciaba";2;"2010"
"420690";"Ibirama";3;"2010"
"420700";"Içara";3;"2010"
"420730";"Imbituba";2;"2010"
"420750";"Indaial";2;"2010"
"420765";"Iporã do Oeste";1;"2010"
"420810";"Itaiópolis";1;"2010"
"420820";"Itajaí";42;"2010"
"420840";"Itapiranga";3;"2010"
"420850";"Ituporanga";2;"2010"
"420880";"Jaguaruna";1;"2010"
"420890";"Jaraguá do Sul";36;"2010"
"420900";"Joaçaba";7;"2010"
"420910";"Joinville";88;"2010"
"420915";"José Boiteux";1;"2010"
"420930";"Lages";77;"2010"
"420940";"Laguna";1;"2010"
"420950";"Laurentino";1;"2010"
"420960";"Lauro Muller";1;"2010"
"420970";"Lebon Régis";2;"2010"
"421010";"Mafra";9;"2010"
"421050";"Maravilha";4;"2010"
"421060";"Massaranduba";1;"2010"
"421110";"Monte Castelo";1;"2010"
"421130";"Navegantes";1;"2010"
"421160";"Nova Veneza";1;"2010"
"421170";"Orleans";1;"2010"
"421220";"Papanduva";2;"2010"
"421260";"Peritiba";1;"2010"
"421290";"Pinhalzinho";1;"2010"
"421320";"Pomerode";1;"2010"
"421340";"Ponte Serrada";2;"2010"
"421360";"Porto União";2;"2010"
"421430";"Rancho Queimado";1;"2010"
"421440";"Rio das Antas";1;"2010"
"421470";"Rio dos Cedros";1;"2010"
"421480";"Rio do Sul";26;"2010"
"421500";"Rio Negrinho";3;"2010"
"421567";"Santa Terezinha";1;"2010"
"421580";"São Bento do Sul";9;"2010"
"421600";"São Carlos";1;"2010"
"421620";"São Francisco do Sul";1;"2010"
"421625";"São João do Oeste";1;"2010"
"421630";"São João Batista";1;"2010"
"421650";"São Joaquim";3;"2010"
"421660";"São José";46;"2010"
"421720";"São Miguel do Oeste";2;"2010"
"421770";"Sombrio";3;"2010"
"421780";"Taió";2;"2010"
"421800";"Tijucas";2;"2010"
"421820";"Timbó";4;"2010"
"421870";"Tubarão";50;"2010"
"421890";"Urubici";1;"2010"
"421900";"Urussanga";1;"2010"
"421930";"Videira";5;"2010"
"421950";"Xanxerê";16;"2010"
"430030";"Alecrim";1;"2010"
"430040";"Alegrete";20;"2010"
"430060";"Alvorada";22;"2010"
"430064";"Ametista do Sul";1;"2010"
"430080";"Antônio Prado";1;"2010"
"430120";"Arroio do Tigre";1;"2010"
"430130";"Arroio Grande";1;"2010"
"430160";"Bagé";23;"2010"
"430200";"Barros Cassal";1;"2010"
"430210";"Bento Gonçalves";18;"2010"
"430230";"Bom Jesus";1;"2010"
"430245";"Boqueirão do Leão";2;"2010"
"430270";"Butiá";1;"2010"
"430280";"Caçapava do Sul";1;"2010"
"430300";"Cachoeira do Sul";18;"2010"
"430310";"Cachoeirinha";14;"2010"
"430350";"Camaquã";4;"2010"
"430440";"Canela";1;"2010"
"430450";"Canguçu";4;"2010"
"430460";"Canoas";36;"2010"
"430463";"Capão da Canoa";2;"2010"
"430466";"Capão do Leão";1;"2010"
"430470";"Carazinho";3;"2010"
"430480";"Carlos Barbosa";2;"2010"
"430510";"Caxias do Sul";116;"2010"
"430517";"Cerro Grande do Sul";1;"2010"
"430580";"Constantina";1;"2010"
"430590";"Coronel Bicaco";1;"2010"
"430605";"Cristal";1;"2010"
"430610";"Cruz Alta";5;"2010"
"430640";"Dois Irmãos";1;"2010"
"430660";"Dom Pedrito";3;"2010"
"430673";"Doutor Maurício Cardoso";1;"2010"
"430676";"Eldorado do Sul";1;"2010"
"430680";"Encantado";1;"2010"
"430690";"Encruzilhada do Sul";1;"2010"
"430700";"Erechim";30;"2010"
"430770";"Esteio";5;"2010"
"430780";"Estrela";12;"2010"
"430790";"Farroupilha";1;"2010"
"430820";"Flores da Cunha";1;"2010"
"430830";"Fontoura Xavier";2;"2010"
"430850";"Frederico Westphalen";4;"2010"
"430860";"Garibaldi";2;"2010"
"430890";"Getúlio Vargas";2;"2010"
"430910";"Gramado";1;"2010"
"430920";"Gravataí";10;"2010"
"430930";"Guaíba";2;"2010"
"430960";"Horizontina";1;"2010"
"430970";"Humaitá";1;"2010"
"430990";"Ibiraiaras";1;"2010"
"431000";"Ibirubá";1;"2010"
"431010";"Igrejinha";2;"2010"
"431020";"Ijuí";16;"2010"
"431060";"Itaqui";3;"2010"
"431065";"Itati";1;"2010"
"431080";"Ivoti";2;"2010"
"431100";"Jaguarão";1;"2010"
"431110";"Jaguari";1;"2010"
"431120";"Júlio de Castilhos";2;"2010"
"431130";"Lagoa Vermelha";1;"2010"
"431140";"Lajeado";13;"2010"
"431150";"Lavras do Sul";1;"2010"
"431180";"Marau";1;"2010"
"431220";"Maximiliano de Almeida";1;"2010"
"431225";"Minas do Leão";1;"2010"
"431240";"Montenegro";5;"2010"
"431262";"Muliterno";1;"2010"
"431265";"Não-Me-Toque";1;"2010"
"431306";"Nova Hartz";1;"2010"
"431310";"Nova Palma";1;"2010"
"431320";"Nova Petrópolis";1;"2010"
"431337";"Nova Santa Rita";1;"2010"
"431340";"Novo Hamburgo";60;"2010"
"431370";"Palmeira das Missões";6;"2010"
"431380";"Palmitinho";1;"2010"
"431405";"Parobé";2;"2010"
"431410";"Passo Fundo";67;"2010"
"431417";"Pedras Altas";1;"2010"
"431420";"Pedro Osório";1;"2010"
"431440";"Pelotas";84;"2010"
"431470";"Planalto";1;"2010"
"431490";"Porto Alegre";492;"2010"
"431510";"Porto Xavier";2;"2010"
"431515";"Progresso";1;"2010"
"431530";"Quaraí";3;"2010"
"431540";"Redentora";1;"2010"
"431550";"Restinga Seca";1;"2010"
"431560";"Rio Grande";31;"2010"
"431600";"Rolante";1;"2010"
"431640";"Rosário do Sul";2;"2010"
