"codigo";"municipio";"total";"ano"
"330160";"Duas Barras";1;"2012"
"330170";"Duque de Caxias";264;"2012"
"330185";"Guapimirim";1;"2012"
"330187";"Iguaba Grande";1;"2012"
"330190";"Itaboraí";20;"2012"
"330200";"Itaguaí";4;"2012"
"330220";"Itaperuna";22;"2012"
"330225";"Itatiaia";2;"2012"
"330227";"Japeri";5;"2012"
"330240";"Macaé";52;"2012"
"330250";"Magé";26;"2012"
"330260";"Mangaratiba";1;"2012"
"330270";"Maricá";9;"2012"
"330285";"Mesquita";11;"2012"
"330290";"Miguel Pereira";6;"2012"
"330300";"Miracema";2;"2012"
"330310";"Natividade";1;"2012"
"330320";"Nilópolis";47;"2012"
"330330";"Niterói";160;"2012"
"330340";"Nova Friburgo";30;"2012"
"330350";"Nova Iguaçu";169;"2012"
"330360";"Paracambi";8;"2012"
"330370";"Paraíba do Sul";5;"2012"
"330380";"Paraty";2;"2012"
"330390";"Petrópolis";54;"2012"
"330400";"Piraí";2;"2012"
"330410";"Porciúncula";3;"2012"
"330411";"Porto Real";1;"2012"
"330414";"Queimados";18;"2012"
"330415";"Quissamã";3;"2012"
"330420";"Resende";38;"2012"
"330430";"Rio Bonito";1;"2012"
"330452";"Rio das Ostras";8;"2012"
"330455";"Rio de Janeiro";1449;"2012"
"330470";"Santo Antônio de Pádua";4;"2012"
"330475";"São Francisco de Itabapoana";5;"2012"
"330480";"São Fidélis";1;"2012"
"330490";"São Gonçalo";102;"2012"
"330510";"São João de Meriti";117;"2012"
"330520";"São Pedro da Aldeia";7;"2012"
"330540";"Sapucaia";1;"2012"
"330550";"Saquarema";7;"2012"
"330560";"Silva Jardim";1;"2012"
"330570";"Sumidouro";1;"2012"
"330575";"Tanguá";1;"2012"
"330580";"Teresópolis";10;"2012"
"330600";"Três Rios";15;"2012"
"330610";"Valença";8;"2012"
"330615";"Varre-Sai";2;"2012"
"330620";"Vassouras";7;"2012"
"330630";"Volta Redonda";48;"2012"
"350010";"Adamantina";3;"2012"
"350030";"Aguaí";4;"2012"
"350050";"Águas de Lindóia";1;"2012"
"350070";"Agudos";2;"2012"
"350150";"Alvinlândia";1;"2012"
"350160";"Americana";42;"2012"
"350170";"Américo Brasiliense";1;"2012"
"350190";"Amparo";3;"2012"
"350200";"Analândia";1;"2012"
"350210";"Andradina";5;"2012"
"350220";"Angatuba";1;"2012"
"350250";"Aparecida";7;"2012"
"350270";"Apiaí";2;"2012"
"350280";"Araçatuba";56;"2012"
"350290";"Araçoiaba da Serra";1;"2012"
"350310";"Arandu";1;"2012"
"350320";"Araraquara";42;"2012"
"350330";"Araras";18;"2012"
"350390";"Arujá";23;"2012"
"350400";"Assis";43;"2012"
"350410";"Atibaia";11;"2012"
"350420";"Auriflama";1;"2012"
"350450";"Avaré";4;"2012"
"350520";"Bariri";1;"2012"
"350530";"Barra Bonita";4;"2012"
"350550";"Barretos";34;"2012"
"350570";"Barueri";71;"2012"
"350590";"Batatais";9;"2012"
"350600";"Bauru";77;"2012"
"350610";"Bebedouro";7;"2012"
"350635";"Bertioga";4;"2012"
"350650";"Birigui";1;"2012"
"350670";"Boa Esperança do Sul";1;"2012"
"350700";"Boituva";2;"2012"
"350740";"Borborema";1;"2012"
"350750";"Botucatu";74;"2012"
"350760";"Bragança Paulista";50;"2012"
"350780";"Brodowski";1;"2012"
"350790";"Brotas";1;"2012"
"350800";"Buri";2;"2012"
"350810";"Buritama";2;"2012"
"350850";"Caçapava";6;"2012"
"350860";"Cachoeira Paulista";1;"2012"
"350870";"Caconde";1;"2012"
"350900";"Caieiras";18;"2012"
"350920";"Cajamar";1;"2012"
"350930";"Cajobi";1;"2012"
"350940";"Cajuru";2;"2012"
"350950";"Campinas";279;"2012"
"350960";"Campo Limpo Paulista";2;"2012"
"350970";"Campos do Jordão";8;"2012"
"351020";"Capão Bonito";6;"2012"
"351040";"Capivari";6;"2012"
"351050";"Caraguatatuba";24;"2012"
"351060";"Carapicuíba";30;"2012"
"351080";"Casa Branca";1;"2012"
"351100";"Castilho";1;"2012"
"351110";"Catanduva";36;"2012"
"351150";"Cerquilho";1;"2012"
"351200";"Colina";2;"2012"
"351210";"Colômbia";1;"2012"
"351230";"Conchas";2;"2012"
"351280";"Cosmópolis";5;"2012"
"351300";"Cotia";41;"2012"
"351340";"Cruzeiro";10;"2012"
"351350";"Cubatão";30;"2012"
"351380";"Diadema";87;"2012"
"351390";"Divinolândia";2;"2012"
"351410";"Dois Córregos";3;"2012"
"351440";"Dracena";2;"2012"
"351450";"Duartina";3;"2012"
"351460";"Dumont";1;"2012"
"351500";"Embu das Artes";9;"2012"
"351510";"Embu-Guaçu";2;"2012"
"351550";"Fernandópolis";4;"2012"
"351570";"Ferraz de Vasconcelos";26;"2012"
"351600";"Flórida Paulista";2;"2012"
"351620";"Franca";52;"2012"
"351630";"Francisco Morato";27;"2012"
"351640";"Franco da Rocha";14;"2012"
"351670";"Garça";4;"2012"
"351690";"General Salgado";1;"2012"
"351730";"Guaimbê";2;"2012"
"351740";"Guaíra";2;"2012"
"351750";"Guapiaçu";1;"2012"
"351830";"Guararema";2;"2012"
"351840";"Guaratinguetá";17;"2012"
"351860";"Guariba";1;"2012"
"351870";"Guarujá";76;"2012"
"351880";"Guarulhos";238;"2012"
"351890";"Guzolândia";1;"2012"
"351907";"Hortolândia";8;"2012"
"351910";"Iacanga";1;"2012"
"351930";"Ibaté";1;"2012"
"351960";"Ibitinga";3;"2012"
"351970";"Ibiúna";9;"2012"
"352030";"Iguape";1;"2012"
"352040";"Ilhabela";1;"2012"
"352044";"Ilha Solteira";3;"2012"
"352050";"Indaiatuba";27;"2012"
"352100";"Iperó";1;"2012"
"352180";"Itaí";2;"2012"
"352210";"Itanhaém";28;"2012"
"352220";"Itapecerica da Serra";54;"2012"
"352230";"Itapetininga";21;"2012"
"352240";"Itapeva";46;"2012"
"352250";"Itapevi";42;"2012"
"352260";"Itapira";1;"2012"
"352270";"Itápolis";6;"2012"
"352290";"Itapuí";1;"2012"
"352310";"Itaquaquecetuba";39;"2012"
"352320";"Itararé";5;"2012"
"352330";"Itariri";1;"2012"
"352340";"Itatiba";18;"2012"
"352390";"Itu";44;"2012"
"352410";"Ituverava";2;"2012"
"352420";"Jaborandi";1;"2012"
"352430";"Jaboticabal";3;"2012"
"352440";"Jacareí";42;"2012"
"352480";"Jales";16;"2012"
"352530";"Jaú";34;"2012"
"352550";"Joanópolis";1;"2012"
"352570";"José Bonifácio";2;"2012"
"352590";"Jundiaí";131;"2012"
"352600";"Junqueirópolis";4;"2012"
"352640";"Laranjal Paulista";2;"2012"
"352670";"Leme";8;"2012"
"352680";"Lençóis Paulista";3;"2012"
"352690";"Limeira";45;"2012"
"352710";"Lins";12;"2012"
"352720";"Lorena";22;"2012"
"352730";"Louveira";1;"2012"
"352770";"Luiziânia";2;"2012"
"352800";"Macatuba";2;"2012"
"352840";"Mairinque";2;"2012"
"352850";"Mairiporã";5;"2012"
"352880";"Maracaí";1;"2012"
"352900";"Marília";66;"2012"
"352930";"Matão";16;"2012"
"352940";"Mauá";66;"2012"
"352990";"Miracatu";1;"2012"
"353010";"Mirandópolis";3;"2012"
"353030";"Mirassol";1;"2012"
"353050";"Mococa";4;"2012"
"353060";"Mogi das Cruzes";104;"2012"
"353070";"Mogi Guaçu";24;"2012"
"353080";"Mogi Mirim";13;"2012"
"353110";"Mongaguá";4;"2012"
"353130";"Monte Alto";2;"2012"
"353150";"Monte Azul Paulista";1;"2012"
"353180";"Monte Mor";2;"2012"
"353190";"Morro Agudo";2;"2012"
"353260";"Nhandeara";2;"2012"
"353300";"Nova Granada";1;"2012"
"353390";"Olímpia";2;"2012"
"353430";"Orlândia";4;"2012"
"353440";"Osasco";132;"2012"
"353460";"Osvaldo Cruz";1;"2012"
"353470";"Ourinhos";12;"2012"
"353475";"Ouroeste";1;"2012"
"353500";"Palestina";2;"2012"
"353530";"Palmital";2;"2012"
"353550";"Paraguaçu Paulista";2;"2012"
"353580";"Paranapanema";1;"2012"
"353590";"Paranapuã";1;"2012"
"353620";"Pariquera-Açu";30;"2012"
"353650";"Paulínia";2;"2012"
"353670";"Pederneiras";1;"2012"
"353700";"Pedregulho";1;"2012"
"353710";"Pedreira";1;"2012"
"353720";"Pedro de Toledo";1;"2012"
"353730";"Penápolis";5;"2012"
"353740";"Pereira Barreto";3;"2012"
"353760";"Peruíbe";3;"2012"
"353780";"Piedade";3;"2012"
"353790";"Pilar do Sul";2;"2012"
"353800";"Pindamonhangaba";39;"2012"
"353860";"Piracaia";1;"2012"
"353870";"Piracicaba";84;"2012"
"353880";"Piraju";3;"2012"
"353890";"Pirajuí";3;"2012"
"353910";"Pirapora do Bom Jesus";1;"2012"
"353920";"Pirapozinho";1;"2012"
"353930";"Pirassununga";8;"2012"
"353940";"Piratininga";1;"2012"
"353950";"Pitangueiras";3;"2012"
"353980";"Poá";4;"2012"
"354020";"Pontal";2;"2012"
"354060";"Porto Feliz";2;"2012"
"354070";"Porto Ferreira";2;"2012"
"354090";"Pradópolis";1;"2012"
"354100";"Praia Grande";49;"2012"
"354130";"Presidente Epitácio";2;"2012"
"354140";"Presidente Prudente";85;"2012"
"354150";"Presidente Venceslau";2;"2012"
"354160";"Promissão";2;"2012"
"354190";"Queluz";1;"2012"
"354260";"Registro";11;"2012"
"354300";"Ribeirão Branco";1;"2012"
"354330";"Ribeirão Pires";8;"2012"
"354340";"Ribeirão Preto";195;"2012"
"354390";"Rio Claro";42;"2012"
"354400";"Rio das Pedras";1;"2012"
"354425";"Rosana";3;"2012"
"354450";"Rubinéia";1;"2012"
"354520";"Salto";9;"2012"
"354530";"Salto de Pirapora";2;"2012"
"354580";"Santa Bárbara d'Oeste";6;"2012"
"354630";"Santa Cruz das Palmeiras";2;"2012"
"354640";"Santa Cruz do Rio Pardo";11;"2012"
"354680";"Santa Isabel";2;"2012"
"354760";"Santa Rosa de Viterbo";2;"2012"
"354780";"Santo André";94;"2012"
"354800";"Santo Antônio de Posse";1;"2012"
"354850";"Santos";157;"2012"
"354870";"São Bernardo do Campo";105;"2012"
"354880";"São Caetano do Sul";18;"2012"
"354890";"São Carlos";36;"2012"
"354910";"São João da Boa Vista";5;"2012"
"354940";"São Joaquim da Barra";2;"2012"
"354970";"São José do Rio Pardo";3;"2012"
"354980";"São José do Rio Preto";120;"2012"
"354990";"São José dos Campos";116;"2012"
"355010";"São Manuel";3;"2012"
"355030";"São Paulo";2474;"2012"
"355060";"São Roque";9;"2012"
"355070";"São Sebastião";11;"2012"
"355080";"São Sebastião da Grama";1;"2012"
"355100";"São Vicente";46;"2012"
"355150";"Serrana";1;"2012"
"355160";"Serra Negra";3;"2012"
"355170";"Sertãozinho";36;"2012"
"355210";"Socorro";3;"2012"
"355220";"Sorocaba";199;"2012"
"355240";"Sumaré";32;"2012"
"355250";"Suzano";27;"2012"
"355270";"Tabatinga";1;"2012"
"355280";"Taboão da Serra";67;"2012"
"355330";"Tambaú";2;"2012"
"355340";"Tanabi";1;"2012"
"355370";"Taquaritinga";1;"2012"
"355380";"Taquarituba";2;"2012"
"355400";"Tatuí";13;"2012"
"355410";"Taubaté";75;"2012"
"355430";"Teodoro Sampaio";6;"2012"
"355450";"Tietê";2;"2012"
"355480";"Tremembé";2;"2012"
"355500";"Tupã";6;"2012"
"355510";"Tupi Paulista";1;"2012"
"355540";"Ubatuba";6;"2012"
"355620";"Valinhos";5;"2012"
"355630";"Valparaíso";1;"2012"
"355670";"Vinhedo";1;"2012"
"355700";"Votorantim";2;"2012"
"355710";"Votuporanga";12;"2012"
"355720";"Chavantes";2;"2012"
"410040";"Almirante Tamandaré";5;"2012"
"410050";"Altônia";1;"2012"
"410090";"Amaporã";1;"2012"
"410100";"Ampére";1;"2012"
"410110";"Andirá";1;"2012"
"410140";"Apucarana";34;"2012"
"410150";"Arapongas";6;"2012"
"410170";"Araruna";1;"2012"
"410180";"Araucária";30;"2012"
"410200";"Assis Chateaubriand";2;"2012"
"410230";"Balsa Nova";1;"2012"
"410280";"Bela Vista do Paraíso";2;"2012"
"410310";"Bocaiúva do Sul";1;"2012"
"410320";"Bom Sucesso";1;"2012"
"410330";"Borrazópolis";1;"2012"
"410335";"Braganey";1;"2012"
"410345";"Cafelândia";2;"2012"
"410370";"Cambé";2;"2012"
"410390";"Campina da Lagoa";1;"2012"
"410400";"Campina Grande do Sul";46;"2012"
"410420";"Campo Largo";114;"2012"
"410425";"Campo Magro";1;"2012"
"410430";"Campo Mourão";42;"2012"
"410440";"Cândido de Abreu";1;"2012"
"410442";"Candói";2;"2012"
"410445";"Cantagalo";2;"2012"
"410470";"Carlópolis";2;"2012"
"410480";"Cascavel";66;"2012"
"410490";"Castro";11;"2012"
"410500";"Catanduvas";1;"2012"
"410540";"Chopinzinho";1;"2012"
"410550";"Cianorte";11;"2012"
"410570";"Clevelândia";1;"2012"
"410580";"Colombo";12;"2012"
"410600";"Congonhinhas";2;"2012"
"410630";"Corbélia";1;"2012"
"410640";"Cornélio Procópio";18;"2012"
"410650";"Coronel Vivida";1;"2012"
"410655";"Corumbataí do Sul";1;"2012"
"410680";"Cruz Machado";1;"2012"
"410690";"Curitiba";451;"2012"
"410700";"Curiúva";2;"2012"
"410710";"Diamante do Norte";1;"2012"
"410720";"Dois Vizinhos";1;"2012"
"410725";"Douradina";1;"2012"
"410740";"Enéas Marques";1;"2012"
"410750";"Engenheiro Beltrão";2;"2012"
"410754";"Espigão Alto do Iguaçu";1;"2012"
"410765";"Fazenda Rio Grande";5;"2012"
"410770";"Fênix";1;"2012"
"410775";"Figueira";1;"2012"
"410830";"Foz do Iguaçu";55;"2012"
"410840";"Francisco Beltrão";43;"2012"
"410845";"Foz do Jordão";1;"2012"
"410850";"General Carneiro";1;"2012"
"410860";"Goioerê";3;"2012"
"410880";"Guaíra";4;"2012"
"410890";"Guairaçá";1;"2012"
"410930";"Guaraniaçu";1;"2012"
"410940";"Guarapuava";74;"2012"
"410950";"Guaraqueçaba";1;"2012"
"410960";"Guaratuba";1;"2012"
"410965";"Honório Serpa";1;"2012"
"410970";"Ibaiti";1;"2012"
"411000";"Iguaraçu";1;"2012"
"411010";"Imbituva";3;"2012"
"411020";"Inácio Martins";1;"2012"
"411070";"Irati";20;"2012"
"411080";"Iretama";2;"2012"
"411100";"Itambaracá";1;"2012"
"411125";"Itaperuçu";3;"2012"
"411130";"Itaúna do Sul";1;"2012"
"411140";"Ivaí";3;"2012"
"411150";"Ivaiporã";21;"2012"
"411180";"Jacarezinho";4;"2012"
"411190";"Jaguapitã";1;"2012"
"411200";"Jaguariaíva";6;"2012"
"411210";"Jandaia do Sul";2;"2012"
"411250";"Jardim Alegre";1;"2012"
"411270";"Jataizinho";1;"2012"
"411320";"Lapa";6;"2012"
"411330";"Laranjeiras do Sul";8;"2012"
"411350";"Loanda";1;"2012"
"411370";"Londrina";174;"2012"
"411390";"Mallet";2;"2012"
"411410";"Mandaguaçu";1;"2012"
"411420";"Mandaguari";1;"2012"
"411430";"Mandirituba";1;"2012"
"411450";"Manoel Ribas";1;"2012"
"411460";"Marechal Cândido Rondon";2;"2012"
"411520";"Maringá";110;"2012"
"411570";"Matinhos";2;"2012"
"411575";"Mauá da Serra";2;"2012"
"411580";"Medianeira";3;"2012"
"411700";"Nova Fátima";1;"2012"
"411705";"Nova Laranjeiras";1;"2012"
"411722";"Nova Santa Rosa";1;"2012"
"411725";"Nova Prata do Iguaçu";1;"2012"
"411730";"Ortigueira";6;"2012"
"411740";"Ourizona";1;"2012"
"411760";"Palmas";9;"2012"
"411770";"Palmeira";1;"2012"
"411780";"Palmital";2;"2012"
"411790";"Palotina";1;"2012"
"411800";"Paraíso do Norte";1;"2012"
"411820";"Paranaguá";15;"2012"
"411840";"Paranavaí";26;"2012"
"411845";"Pato Bragado";1;"2012"
"411850";"Pato Branco";56;"2012"
"411915";"Pinhais";4;"2012"
"411930";"Pinhão";5;"2012"
"411940";"Piraí do Sul";3;"2012"
"411950";"Piraquara";1;"2012"
"411960";"Pitanga";1;"2012"
"411980";"Planalto";1;"2012"
"411990";"Ponta Grossa";50;"2012"
"412035";"Pranchita";1;"2012"
"412060";"Prudentópolis";3;"2012"
"412090";"Quedas do Iguaçu";2;"2012"
"412100";"Querência do Norte";1;"2012"
"412140";"Realeza";3;"2012"
"412170";"Reserva";3;"2012"
"412180";"Ribeirão Claro";1;"2012"
"412200";"Rio Azul";1;"2012"
"412215";"Rio Bonito do Iguaçu";1;"2012"
"412220";"Rio Branco do Sul";1;"2012"
"412230";"Rio Negro";2;"2012"
"412240";"Rolândia";5;"2012"
"412300";"Salto do Lontra";2;"2012"
"412340";"Santa Fé";2;"2012"
"412350";"Santa Helena";1;"2012"
"412410";"Santo Antônio da Platina";13;"2012"
"412470";"São Jerônimo da Serra";1;"2012"
"412510";"São João do Triunfo";1;"2012"
"412550";"São José dos Pinhais";25;"2012"
"412625";"Sarandi";3;"2012"
"412650";"Sertanópolis";1;"2012"
"412667";"Tamarana";3;"2012"
"412700";"Teixeira Soares";1;"2012"
"412710";"Telêmaco Borba";9;"2012"
"412770";"Toledo";23;"2012"
"412788";"Tunas do Paraná";2;"2012"
"412796";"Turvo";2;"2012"
"412800";"Ubiratã";1;"2012"
"412810";"Umuarama";42;"2012"
"412820";"União da Vitória";19;"2012"
"412830";"Uniflor";2;"2012"
"412850";"Wenceslau Braz";3;"2012"
"412855";"Vera Cruz do Oeste";1;"2012"
"412860";"Verê";1;"2012"
"412863";"Doutor Ulysses";1;"2012"
"420020";"Agrolândia";1;"2012"
"420040";"Água Doce";1;"2012"
"420080";"Anchieta";1;"2012"
"420130";"Araquari";1;"2012"
"420140";"Araranguá";9;"2012"
"420150";"Armazém";1;"2012"
"420200";"Balneário Camboriú";28;"2012"
"420210";"Barra Velha";1;"2012"
"420230";"Biguaçu";4;"2012"
"420240";"Blumenau";94;"2012"
"420245";"Bombinhas";1;"2012"
"420260";"Bom Retiro";1;"2012"
"420280";"Braço do Norte";1;"2012"
"420290";"Brusque";6;"2012"
"420300";"Caçador";6;"2012"
"420320";"Camboriú";2;"2012"
"420360";"Campos Novos";1;"2012"
"420380";"Canoinhas";1;"2012"
"420390";"Capinzal";2;"2012"
"420417";"Cerro Negro";1;"2012"
"420419";"Chapadão do Lageado";1;"2012"
"420420";"Chapecó";61;"2012"
"420430";"Concórdia";13;"2012"
"420455";"Correia Pinto";1;"2012"
"420460";"Criciúma";52;"2012"
"420480";"Curitibanos";33;"2012"
"420500";"Dionísio Cerqueira";1;"2012"
"420540";"Florianópolis";114;"2012"
"420550";"Fraiburgo";4;"2012"
"420590";"Gaspar";1;"2012"
"420690";"Ibirama";2;"2012"
"420700";"Içara";4;"2012"
"420730";"Imbituba";1;"2012"
"420750";"Indaial";4;"2012"
"420760";"Ipira";1;"2012"
"420810";"Itaiópolis";1;"2012"
"420820";"Itajaí";50;"2012"
"420840";"Itapiranga";2;"2012"
"420850";"Ituporanga";2;"2012"
"420890";"Jaraguá do Sul";19;"2012"
"420895";"Jardinópolis";1;"2012"
"420900";"Joaçaba";7;"2012"
"420910";"Joinville";104;"2012"
"420930";"Lages";80;"2012"
"420970";"Lebon Régis";1;"2012"
"421010";"Mafra";9;"2012"
"421050";"Maravilha";3;"2012"
"421070";"Matos Costa";1;"2012"
"421110";"Monte Castelo";1;"2012"
"421130";"Navegantes";3;"2012"
"421150";"Nova Trento";1;"2012"
"421160";"Nova Veneza";1;"2012"
"421170";"Orleans";2;"2012"
"421189";"Painel";1;"2012"
"421190";"Palhoça";1;"2012"
"421200";"Palma Sola";1;"2012"
"421220";"Papanduva";1;"2012"
"421250";"Penha";1;"2012"
"421260";"Peritiba";1;"2012"
"421320";"Pomerode";2;"2012"
"421360";"Porto União";3;"2012"
"421400";"Presidente Getúlio";1;"2012"
"421450";"Rio do Campo";2;"2012"
"421480";"Rio do Sul";24;"2012"
"421490";"Rio Fortuna";2;"2012"
"421500";"Rio Negrinho";1;"2012"
"421530";"Salete";1;"2012"
"421540";"Salto Veloso";1;"2012"
"421550";"Santa Cecília";4;"2012"
"421580";"São Bento do Sul";4;"2012"
"421620";"São Francisco do Sul";2;"2012"
"421650";"São Joaquim";3;"2012"
"421660";"São José";25;"2012"
"421690";"São Lourenço do Oeste";2;"2012"
"421720";"São Miguel do Oeste";1;"2012"
"421730";"Saudades";1;"2012"
"421750";"Seara";1;"2012"
"421780";"Taió";4;"2012"
"421800";"Tijucas";1;"2012"
"421820";"Timbó";2;"2012"
"421830";"Três Barras";1;"2012"
"421870";"Tubarão";41;"2012"
"421890";"Urubici";2;"2012"
"421930";"Videira";3;"2012"
"421950";"Xanxerê";23;"2012"
"421970";"Xaxim";2;"2012"
"430040";"Alegrete";16;"2012"
"430060";"Alvorada";32;"2012"
"430087";"Araricá";1;"2012"
"430100";"Arroio do Meio";1;"2012"
"430105";"Arroio do Sal";1;"2012"
"430120";"Arroio do Tigre";1;"2012"
"430130";"Arroio Grande";1;"2012"
"430140";"Arvorezinha";1;"2012"
"430160";"Bagé";45;"2012"
"430163";"Balneário Pinhal";1;"2012"
"430210";"Bento Gonçalves";14;"2012"
"430235";"Bom Princípio";1;"2012"
"430245";"Boqueirão do Leão";2;"2012"
"430280";"Caçapava do Sul";1;"2012"
"430300";"Cachoeira do Sul";11;"2012"
"430310";"Cachoeirinha";12;"2012"
"430350";"Camaquã";4;"2012"
"430390";"Campo Bom";3;"2012"
"430440";"Canela";1;"2012"
"430450";"Canguçu";13;"2012"
"430460";"Canoas";34;"2012"
"430463";"Capão da Canoa";5;"2012"
"430470";"Carazinho";6;"2012"
"430480";"Carlos Barbosa";2;"2012"
"430510";"Caxias do Sul";101;"2012"
"430520";"Cerro Largo";2;"2012"
"430535";"Charqueadas";2;"2012"
"430545";"Cidreira";1;"2012"
"430580";"Constantina";1;"2012"
"430600";"Crissiumal";2;"2012"
"430605";"Cristal";1;"2012"
"430607";"Cristal do Sul";1;"2012"
"430610";"Cruz Alta";6;"2012"
"430660";"Dom Pedrito";1;"2012"
"430676";"Eldorado do Sul";1;"2012"
"430700";"Erechim";29;"2012"
"430720";"Erval Grande";1;"2012"
"430750";"Espumoso";2;"2012"
"430760";"Estância Velha";2;"2012"
"430770";"Esteio";11;"2012"
"430780";"Estrela";9;"2012"
"430790";"Farroupilha";3;"2012"
"430830";"Fontoura Xavier";1;"2012"
"430850";"Frederico Westphalen";4;"2012"
"430860";"Garibaldi";1;"2012"
"430890";"Getúlio Vargas";1;"2012"
"430900";"Giruá";1;"2012"
"430910";"Gramado";3;"2012"
"430920";"Gravataí";5;"2012"
"430930";"Guaíba";4;"2012"
"430960";"Horizontina";1;"2012"
"431010";"Igrejinha";1;"2012"
"431020";"Ijuí";22;"2012"
"431050";"Iraí";1;"2012"
"431060";"Itaqui";3;"2012"
"431130";"Lagoa Vermelha";1;"2012"
"431140";"Lajeado";15;"2012"
"431142";"Lajeado do Bugre";1;"2012"
"431237";"Monte Alegre dos Campos";1;"2012"
"431240";"Montenegro";4;"2012"
"431242";"Mormaço";1;"2012"
"431270";"Nonoai";1;"2012"
"431300";"Nova Bréscia";1;"2012"
"431339";"Novo Cabrais";1;"2012"
"431340";"Novo Hamburgo";53;"2012"
"431350";"Osório";2;"2012"
"431370";"Palmeira das Missões";2;"2012"
"431390";"Panambi";3;"2012"
"431400";"Paraí";1;"2012"
"431405";"Parobé";3;"2012"
"431410";"Passo Fundo";79;"2012"
"431420";"Pedro Osório";1;"2012"
"431440";"Pelotas";92;"2012"
"431450";"Pinheiro Machado";1;"2012"
"431460";"Piratini";1;"2012"
"431480";"Portão";3;"2012"
"431490";"Porto Alegre";455;"2012"
"431510";"Porto Xavier";1;"2012"
"431530";"Quaraí";2;"2012"
"431535";"Quinze de Novembro";1;"2012"
"431540";"Redentora";1;"2012"
"431560";"Rio Grande";34;"2012"
"431570";"Rio Pardo";3;"2012"
"431590";"Rodeio Bonito";1;"2012"
"431600";"Rolante";1;"2012"
"431610";"Ronda Alta";1;"2012"
"431640";"Rosário do Sul";3;"2012"
"431645";"Salto do Jacuí";2;"2012"
"431660";"Sananduva";1;"2012"
"431680";"Santa Cruz do Sul";17;"2012"
"431690";"Santa Maria";68;"2012"
"431710";"Sant'Ana do Livramento";6;"2012"
"431720";"Santa Rosa";20;"2012"
"431730";"Santa Vitória do Palmar";3;"2012"
"431740";"Santiago";2;"2012"
"431750";"Santo Ângelo";13;"2012"
"431760";"Santo Antônio da Patrulha";2;"2012"
"431800";"São Borja";6;"2012"
"431820";"São Francisco de Paula";3;"2012"
"431830";"São Gabriel";7;"2012"
"431840";"São Jerônimo";3;"2012"
"431860";"São José do Ouro";1;"2012"
"431870";"São Leopoldo";36;"2012"
"431880";"São Lourenço do Sul";2;"2012"
"431890";"São Luiz Gonzaga";5;"2012"
"431950";"São Sebastião do Caí";2;"2012"
"431990";"Sapiranga";6;"2012"
"432000";"Sapucaia do Sul";2;"2012"
"432020";"Seberi";1;"2012"
"432050";"Sertão";1;"2012"
"432070";"Sobradinho";2;"2012"
"432080";"Soledade";4;"2012"
"432100";"Tapera";1;"2012"
"432120";"Taquara";5;"2012"
"432147";"Tiradentes do Sul";1;"2012"
"432150";"Torres";6;"2012"
"432160";"Tramandaí";15;"2012"
"432180";"Três de Maio";1;"2012"
"432195";"Trindade do Sul";1;"2012"
"432200";"Triunfo";2;"2012"
"432220";"Tupanciretã";1;"2012"
"432240";"Uruguaiana";37;"2012"
"432250";"Vacaria";7;"2012"
"432260";"Venâncio Aires";1;"2012"
"432280";"Veranópolis";1;"2012"
"432300";"Viamão";9;"2012"
"432335";"Vila Lângaro";1;"2012"
"500060";"Amambai";15;"2012"
"500085";"Angélica";1;"2012"
"500090";"Antônio João";3;"2012"
"500100";"Aparecida do Taboado";2;"2012"
"500110";"Aquidauana";9;"2012"
"500124";"Aral Moreira";1;"2012"
"500150";"Bandeirantes";1;"2012"
"500190";"Bataguassu";2;"2012"
"500200";"Batayporã";2;"2012"
"500210";"Bela Vista";4;"2012"
"500215";"Bodoquena";1;"2012"
"500220";"Bonito";3;"2012"
"500230";"Brasilândia";2;"2012"
"500240";"Caarapó";1;"2012"
"500260";"Camapuã";2;"2012"
"500270";"Campo Grande";219;"2012"
"500280";"Caracol";2;"2012"
"500290";"Cassilândia";3;"2012"
"500295";"Chapadão do Sul";4;"2012"
"500315";"Coronel Sapucaia";4;"2012"
"500320";"Corumbá";36;"2012"
"500325";"Costa Rica";4;"2012"
"500330";"Coxim";4;"2012"
"500370";"Dourados";133;"2012"
"500380";"Fátima do Sul";1;"2012"
"500410";"Guia Lopes da Laguna";1;"2012"
"500430";"Iguatemi";6;"2012"
"500450";"Itaporã";1;"2012"
"500460";"Itaquiraí";1;"2012"
"500480";"Japorã";1;"2012"
"500500";"Jardim";3;"2012"
"500515";"Juti";3;"2012"
"500525";"Laguna Carapã";3;"2012"
"500540";"Maracaju";4;"2012"
"500560";"Miranda";4;"2012"
"500568";"Mundo Novo";4;"2012"
"500570";"Naviraí";4;"2012"
"500580";"Nioaque";1;"2012"
"500600";"Nova Alvorada do Sul";2;"2012"
"500620";"Nova Andradina";3;"2012"
"500625";"Novo Horizonte do Sul";1;"2012"
"500630";"Paranaíba";6;"2012"
"500635";"Paranhos";5;"2012"
"500640";"Pedro Gomes";1;"2012"
"500660";"Ponta Porã";10;"2012"
"500690";"Porto Murtinho";4;"2012"
"500720";"Rio Brilhante";1;"2012"
"500769";"São Gabriel do Oeste";1;"2012"
"500770";"Sete Quedas";1;"2012"
"500790";"Sidrolândia";2;"2012"
"500795";"Tacuru";2;"2012"
"500797";"Taquarussu";1;"2012"
"500800";"Terenos";1;"2012"
"500830";"Três Lagoas";8;"2012"
